QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 -90
100101 399.27 -199.63 -90
100102 399.27 -200.37 -90
100103 399.63 -200.73 -90
100104 399.63 -200.37 -90
100105 399.63 -199.63 -90
100106 400.37 -199.27 -90
100107 400.37 -199.63 -90
100109 400.37 -200.37 -90
100110 400.37 -200.73 -90
100111 400.73 -200.37 -90
100114 400.73 -199.63 -90
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:19:4.990796,-nan,-nan,-nan,-nan,1724235544.9908,-nan,-nan,-nan
2024-8-21_18:19:6.367935,0.0000,0.0000,0.0000,0.0000,1724235546.3679,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.370839,0.0003,-0.0001,0.0002,0.0200,1724235546.3708,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.380860,0.0001,-0.0001,0.0001,0.0100,1724235546.3809,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.387731,0.0000,0.0000,0.0000,0.0000,1724235546.3877,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.390825,0.0003,-0.0001,-0.0002,-0.0200,1724235546.3908,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.400852,0.0004,0.0003,-0.0003,-0.0200,1724235546.4009,401.0785,-198.8994,179.0800
2024-8-21_18:19:6.407683,0.0000,0.0000,0.0000,0.0000,1724235546.4077,401.0785,-198.8994,179.0800
2024-8-21_18:19:6.410854,0.0003,-0.0001,0.0002,0.0200,1724235546.4109,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.420831,0.0001,-0.0001,0.0001,0.0100,1724235546.4208,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.427633,0.0000,0.0000,0.0000,0.0000,1724235546.4276,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.430855,0.0002,-0.0001,-0.0001,-0.0100,1724235546.4309,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.440827,0.0002,0.0001,0.0001,0.0100,1724235546.4408,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.447607,0.0000,0.0000,0.0000,0.0000,1724235546.4476,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.450843,0.0003,0.0001,-0.0002,-0.0200,1724235546.4508,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.460931,0.0003,-0.0001,0.0002,0.0200,1724235546.4609,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.467658,0.0000,0.0000,0.0000,0.0000,1724235546.4677,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.470823,0.0001,0.0001,-0.0001,-0.0100,1724235546.4708,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.480833,0.0001,-0.0001,0.0001,0.0100,1724235546.4808,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.487724,0.0000,0.0000,0.0000,0.0000,1724235546.4877,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.490900,0.0001,-0.0001,0.0001,0.0100,1724235546.4909,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.500881,0.0002,-0.0001,-0.0001,-0.0100,1724235546.5009,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.507904,0.0000,0.0000,0.0000,0.0000,1724235546.5079,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.510838,0.0001,0.0001,-0.0001,-0.0100,1724235546.5108,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.520847,0.0003,0.0001,0.0002,0.0200,1724235546.5208,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.527769,0.0000,0.0000,0.0000,0.0000,1724235546.5278,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.530838,0.0000,0.0000,0.0000,0.0000,1724235546.5308,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.540868,0.0000,0.0000,0.0000,0.0000,1724235546.5409,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.547738,0.0000,0.0000,0.0000,0.0000,1724235546.5477,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.550836,0.0001,0.0001,-0.0001,-0.0100,1724235546.5508,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.560828,0.0001,-0.0001,0.0001,0.0100,1724235546.5608,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.567712,0.0000,0.0000,0.0000,0.0000,1724235546.5677,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.570887,0.0003,-0.0001,-0.0002,-0.0200,1724235546.5709,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.580829,0.0001,0.0001,-0.0001,-0.0100,1724235546.5808,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.587697,0.0000,0.0000,0.0000,0.0000,1724235546.5877,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.590853,0.0000,0.0000,0.0000,0.0000,1724235546.5909,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.600857,0.0001,-0.0001,0.0001,0.0100,1724235546.6009,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.607898,0.0000,0.0000,0.0000,0.0000,1724235546.6079,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.610851,0.0000,0.0000,0.0000,0.0000,1724235546.6109,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.620907,0.0001,0.0001,-0.0001,-0.0100,1724235546.6209,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.628398,0.0000,0.0000,0.0000,0.0000,1724235546.6284,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.630858,0.0002,0.0001,0.0001,0.0100,1724235546.6309,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.641675,0.0003,-0.0003,0.0001,0.0100,1724235546.6417,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.647953,0.0000,0.0000,0.0000,0.0000,1724235546.6480,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.650840,0.0004,0.0003,-0.0003,-0.0200,1724235546.6508,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.660844,0.0003,-0.0001,0.0002,0.0200,1724235546.6608,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.667750,0.0000,0.0000,0.0000,0.0000,1724235546.6677,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.670856,0.0002,-0.0001,-0.0001,-0.0100,1724235546.6709,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.680863,0.0007,0.0005,-0.0005,-0.0400,1724235546.6809,401.0787,-198.8997,179.0600
2024-8-21_18:19:6.687656,0.0000,0.0000,0.0000,0.0000,1724235546.6877,401.0787,-198.8997,179.0600
2024-8-21_18:19:6.690851,0.0008,-0.0005,0.0006,0.0500,1724235546.6909,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.700936,0.0004,0.0003,-0.0003,-0.0200,1724235546.7009,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.707585,0.0000,0.0000,0.0000,0.0000,1724235546.7076,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.710882,0.0000,0.0000,0.0000,0.0000,1724235546.7109,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.720828,0.0002,-0.0002,0.0000,0.0000,1724235546.7208,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.727637,0.0000,0.0000,0.0000,0.0000,1724235546.7276,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.730830,0.0003,0.0001,0.0002,0.0200,1724235546.7308,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.740830,0.0001,-0.0001,0.0001,0.0100,1724235546.7408,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.747696,0.0000,0.0000,0.0000,0.0000,1724235546.7477,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.750829,0.0000,0.0000,0.0000,0.0000,1724235546.7508,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.760930,0.0000,0.0000,0.0000,0.0000,1724235546.7609,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.767702,0.0000,0.0000,0.0000,0.0000,1724235546.7677,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.770824,0.0003,0.0001,-0.0002,-0.0200,1724235546.7708,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.780889,0.0000,0.0000,0.0000,0.0000,1724235546.7809,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.787688,0.0000,0.0000,0.0000,0.0000,1724235546.7877,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.790831,0.0001,-0.0001,0.0001,0.0100,1724235546.7908,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.800865,0.0000,0.0000,0.0000,0.0000,1724235546.8009,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.807748,0.0000,0.0000,0.0000,0.0000,1724235546.8077,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.810847,0.0003,-0.0001,-0.0002,-0.0200,1724235546.8108,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.820837,0.0000,0.0000,0.0000,0.0000,1724235546.8208,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.827704,0.0000,0.0000,0.0000,0.0000,1724235546.8277,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.830829,0.0002,0.0002,-0.0000,0.0000,1724235546.8308,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.840830,0.0000,0.0000,0.0000,0.0000,1724235546.8408,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.847772,0.0000,0.0000,0.0000,0.0000,1724235546.8478,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.850872,0.0004,-0.0002,0.0004,0.0300,1724235546.8509,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.860919,0.0003,-0.0001,-0.0002,-0.0200,1724235546.8609,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.867703,0.0000,0.0000,0.0000,0.0000,1724235546.8677,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.870824,0.0003,0.0003,-0.0001,-0.0100,1724235546.8708,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.880913,0.0003,-0.0001,0.0002,0.0200,1724235546.8809,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.887644,0.0000,0.0000,0.0000,0.0000,1724235546.8876,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.890855,0.0002,-0.0001,-0.0001,-0.0100,1724235546.8909,401.0782,-198.8992,179.1000
2024-8-21_18:19:6.900902,0.0001,0.0001,-0.0001,-0.0100,1724235546.9009,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.907790,0.0000,0.0000,0.0000,0.0000,1724235546.9078,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.910838,0.0000,0.0000,0.0000,0.0000,1724235546.9108,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.920871,0.0003,-0.0001,0.0002,0.0200,1724235546.9209,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.927944,0.0000,0.0000,0.0000,0.0000,1724235546.9279,401.0781,-198.8991,179.1100
2024-8-21_18:19:6.930841,0.0003,0.0003,-0.0001,-0.0100,1724235546.9308,401.0784,-198.8992,179.1000
2024-8-21_18:19:6.940872,0.0001,-0.0001,0.0001,0.0100,1724235546.9409,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.948353,0.0000,0.0000,0.0000,0.0000,1724235546.9484,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.950851,0.0003,0.0001,-0.0002,-0.0200,1724235546.9509,401.0785,-198.8993,179.0900
2024-8-21_18:19:6.960875,0.0004,-0.0002,0.0004,0.0300,1724235546.9609,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.967867,0.0000,0.0000,0.0000,0.0000,1724235546.9679,401.0783,-198.8989,179.1200
2024-8-21_18:19:6.970864,0.0001,0.0001,-0.0001,-0.0100,1724235546.9709,401.0783,-198.8991,179.1100
2024-8-21_18:19:6.980907,0.0003,-0.0001,-0.0002,-0.0200,1724235546.9809,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.987840,0.0000,0.0000,0.0000,0.0000,1724235546.9878,401.0783,-198.8993,179.0900
2024-8-21_18:19:6.990856,0.0003,0.0001,0.0002,0.0200,1724235546.9909,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.000901,0.0004,0.0002,-0.0004,-0.0300,1724235547.0009,401.0785,-198.8994,179.0800
2024-8-21_18:19:7.007688,0.0000,0.0000,0.0000,0.0000,1724235547.0077,401.0785,-198.8994,179.0800
2024-8-21_18:19:7.010875,0.0004,-0.0002,0.0004,0.0300,1724235547.0109,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.020834,0.0001,0.0001,-0.0001,-0.0100,1724235547.0208,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.027665,0.0000,0.0000,0.0000,0.0000,1724235547.0277,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.030853,0.0003,-0.0001,0.0002,0.0200,1724235547.0309,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.040863,0.0001,0.0001,-0.0001,-0.0100,1724235547.0409,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.047826,0.0000,0.0000,0.0000,0.0000,1724235547.0478,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.050831,0.0003,-0.0001,0.0002,0.0200,1724235547.0508,401.0782,-198.8988,179.1300
2024-8-21_18:19:7.060910,0.0003,-0.0001,-0.0002,-0.0200,1724235547.0609,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.067629,0.0000,0.0000,0.0000,0.0000,1724235547.0676,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.070824,0.0003,0.0003,-0.0001,-0.0100,1724235547.0708,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.080833,0.0001,-0.0001,0.0001,0.0100,1724235547.0808,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.087671,0.0000,0.0000,0.0000,0.0000,1724235547.0877,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.090824,0.0003,0.0001,-0.0002,-0.0200,1724235547.0908,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.100934,0.0001,-0.0001,0.0001,0.0100,1724235547.1009,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.107612,0.0000,0.0000,0.0000,0.0000,1724235547.1076,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.110825,0.0002,-0.0002,0.0000,0.0000,1724235547.1108,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.120831,0.0002,0.0002,-0.0000,0.0000,1724235547.1208,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.127717,0.0000,0.0000,0.0000,0.0000,1724235547.1277,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.130828,0.0000,0.0000,0.0000,0.0000,1724235547.1308,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.140831,0.0001,-0.0001,0.0001,0.0100,1724235547.1408,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.147763,0.0000,0.0000,0.0000,0.0000,1724235547.1478,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.150834,0.0001,0.0001,-0.0001,-0.0100,1724235547.1508,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.160918,0.0001,-0.0001,0.0001,0.0100,1724235547.1609,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.167699,0.0000,0.0000,0.0000,0.0000,1724235547.1677,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.170825,0.0002,-0.0001,-0.0001,-0.0100,1724235547.1708,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.180834,0.0001,0.0001,-0.0001,-0.0100,1724235547.1808,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.187721,0.0000,0.0000,0.0000,0.0000,1724235547.1877,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.190827,0.0002,0.0001,0.0001,0.0100,1724235547.1908,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.200851,0.0002,-0.0002,0.0000,0.0000,1724235547.2009,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.207670,0.0000,0.0000,0.0000,0.0000,1724235547.2077,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.210828,0.0001,-0.0001,0.0001,0.0100,1724235547.2108,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.220858,0.0003,0.0003,-0.0001,-0.0100,1724235547.2209,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.227669,0.0000,0.0000,0.0000,0.0000,1724235547.2277,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.230841,0.0001,-0.0001,0.0001,0.0100,1724235547.2308,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.240828,0.0004,-0.0003,0.0003,0.0200,1724235547.2408,401.0780,-198.8988,179.1300
2024-8-21_18:19:7.247636,0.0000,0.0000,0.0000,0.0000,1724235547.2476,401.0780,-198.8988,179.1300
2024-8-21_18:19:7.250828,0.0004,0.0002,-0.0004,-0.0300,1724235547.2508,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.260829,0.0002,0.0002,-0.0000,0.0000,1724235547.2608,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.267724,0.0000,0.0000,0.0000,0.0000,1724235547.2677,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.270823,0.0001,0.0001,-0.0001,-0.0100,1724235547.2708,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.280870,0.0002,-0.0002,0.0000,0.0000,1724235547.2809,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.287764,0.0000,0.0000,0.0000,0.0000,1724235547.2878,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.290832,0.0003,0.0001,0.0002,0.0200,1724235547.2908,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.300845,0.0004,-0.0000,-0.0004,-0.0300,1724235547.3008,401.0783,-198.8994,179.0800
2024-8-21_18:19:7.308186,0.0000,0.0000,0.0000,0.0000,1724235547.3082,401.0783,-198.8994,179.0800
2024-8-21_18:19:7.310855,0.0004,0.0000,0.0004,0.0300,1724235547.3109,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.320870,0.0001,-0.0001,0.0001,0.0100,1724235547.3209,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.328316,0.0000,0.0000,0.0000,0.0000,1724235547.3283,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.330863,0.0000,0.0000,0.0000,0.0000,1724235547.3309,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.340850,0.0000,0.0000,0.0000,0.0000,1724235547.3408,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.347992,0.0000,0.0000,0.0000,0.0000,1724235547.3480,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.350844,0.0001,0.0001,-0.0001,-0.0100,1724235547.3508,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.360857,0.0001,-0.0001,0.0001,0.0100,1724235547.3609,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.367696,0.0000,0.0000,0.0000,0.0000,1724235547.3677,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.370858,0.0005,0.0000,-0.0005,-0.0400,1724235547.3709,401.0783,-198.8994,179.0800
2024-8-21_18:19:7.380945,0.0002,0.0001,0.0001,0.0100,1724235547.3809,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.387704,0.0000,0.0000,0.0000,0.0000,1724235547.3877,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.390821,0.0004,-0.0003,0.0003,0.0200,1724235547.3908,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.400866,0.0004,0.0003,-0.0003,-0.0200,1724235547.4009,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.407610,0.0000,0.0000,0.0000,0.0000,1724235547.4076,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.410855,0.0004,-0.0003,0.0003,0.0200,1724235547.4109,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.420839,0.0004,0.0003,-0.0003,-0.0200,1724235547.4208,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.427656,0.0000,0.0000,0.0000,0.0000,1724235547.4277,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.430850,0.0004,-0.0002,0.0004,0.0300,1724235547.4309,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.440868,0.0001,0.0001,-0.0001,-0.0100,1724235547.4409,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.447690,0.0000,0.0000,0.0000,0.0000,1724235547.4477,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.450861,0.0002,-0.0001,-0.0001,-0.0100,1724235547.4509,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.460871,0.0001,-0.0001,0.0001,0.0100,1724235547.4609,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.467724,0.0000,0.0000,0.0000,0.0000,1724235547.4677,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.470830,0.0001,0.0001,-0.0001,-0.0100,1724235547.4708,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.480831,0.0000,0.0000,0.0000,0.0000,1724235547.4808,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.487739,0.0000,0.0000,0.0000,0.0000,1724235547.4877,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.490828,0.0001,-0.0001,0.0001,0.0100,1724235547.4908,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.500873,0.0000,0.0000,0.0000,0.0000,1724235547.5009,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.507759,0.0000,0.0000,0.0000,0.0000,1724235547.5078,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.510863,0.0000,0.0000,0.0000,0.0000,1724235547.5109,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.520833,0.0002,0.0002,-0.0000,0.0000,1724235547.5208,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.527655,0.0000,0.0000,0.0000,0.0000,1724235547.5277,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.530849,0.0001,-0.0001,0.0001,0.0100,1724235547.5308,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.540838,0.0001,0.0001,-0.0001,-0.0100,1724235547.5408,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.547758,0.0000,0.0000,0.0000,0.0000,1724235547.5478,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.550878,0.0002,-0.0002,0.0000,0.0000,1724235547.5509,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.560909,0.0004,0.0003,-0.0003,-0.0200,1724235547.5609,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.567670,0.0000,0.0000,0.0000,0.0000,1724235547.5677,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.570827,0.0000,0.0000,0.0000,0.0000,1724235547.5708,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.580866,0.0001,-0.0001,0.0001,0.0100,1724235547.5809,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.587703,0.0000,0.0000,0.0000,0.0000,1724235547.5877,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.590833,0.0001,0.0001,-0.0001,-0.0100,1724235547.5908,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.600844,0.0002,-0.0002,0.0000,0.0000,1724235547.6008,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.607897,0.0000,0.0000,0.0000,0.0000,1724235547.6079,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.610843,0.0001,-0.0001,0.0001,0.0100,1724235547.6108,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.620850,0.0000,0.0000,0.0000,0.0000,1724235547.6209,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.627826,0.0000,0.0000,0.0000,0.0000,1724235547.6278,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.630839,0.0003,-0.0001,0.0002,0.0200,1724235547.6308,401.0781,-198.8989,179.1200
2024-8-21_18:19:7.640829,0.0003,0.0003,-0.0001,-0.0100,1724235547.6408,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.647698,0.0000,0.0000,0.0000,0.0000,1724235547.6477,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.650873,0.0002,-0.0002,0.0000,0.0000,1724235547.6509,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.660827,0.0002,0.0002,-0.0000,0.0000,1724235547.6608,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.667643,0.0000,0.0000,0.0000,0.0000,1724235547.6676,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.670823,0.0002,-0.0001,-0.0001,-0.0100,1724235547.6708,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.680871,0.0003,-0.0001,0.0002,0.0200,1724235547.6809,401.0781,-198.8989,179.1200
2024-8-21_18:19:7.687745,0.0000,0.0000,0.0000,0.0000,1724235547.6877,401.0781,-198.8989,179.1200
2024-8-21_18:19:7.690860,0.0003,0.0003,-0.0001,-0.0100,1724235547.6909,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.700881,0.0003,-0.0001,-0.0002,-0.0200,1724235547.7009,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.707829,0.0000,0.0000,0.0000,0.0000,1724235547.7078,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.710845,0.0003,0.0001,0.0002,0.0200,1724235547.7108,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.720858,0.0002,-0.0002,0.0000,0.0000,1724235547.7209,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.728218,0.0000,0.0000,0.0000,0.0000,1724235547.7282,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.730855,0.0003,0.0003,-0.0001,-0.0100,1724235547.7309,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.740884,0.0001,-0.0001,0.0001,0.0100,1724235547.7409,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.748271,0.0000,0.0000,0.0000,0.0000,1724235547.7483,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.750876,0.0001,0.0001,-0.0001,-0.0100,1724235547.7509,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.760878,0.0001,0.0001,-0.0001,-0.0100,1724235547.7609,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.767872,0.0000,0.0000,0.0000,0.0000,1724235547.7679,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.770857,0.0001,-0.0001,0.0001,0.0100,1724235547.7709,401.0784,-198.8992,179.1000
2024-8-21_18:19:7.780854,0.0003,-0.0003,0.0001,0.0100,1724235547.7809,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.787646,0.0000,0.0000,0.0000,0.0000,1724235547.7876,401.0781,-198.8991,179.1100
2024-8-21_18:19:7.790831,0.0002,0.0002,-0.0000,0.0000,1724235547.7908,401.0783,-198.8991,179.1100
2024-8-21_18:19:7.800822,0.0003,-0.0001,-0.0002,-0.0200,1724235547.8008,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.807816,0.0000,0.0000,0.0000,0.0000,1724235547.8078,401.0783,-198.8993,179.0900
2024-8-21_18:19:7.810833,0.0001,-0.0001,0.0001,0.0100,1724235547.8108,401.0782,-198.8992,179.1000
2024-8-21_18:19:7.820830,0.0003,0.0001,0.0002,0.0200,1724235547.8208,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.827665,0.0000,0.0000,0.0000,0.0000,1724235547.8277,401.0783,-198.8989,179.1200
2024-8-21_18:19:7.830826,0.0004,0.0002,-0.0004,-0.0300,1724235547.8308,401.0785,-198.8993,179.0900
2024-8-21_18:19:7.840827,0.0006,-0.0004,0.0004,0.0300,1724235547.8408,401.0781,-198.8989,179.1200
